DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	17p13.3	17	2522721		METTL16 - RN7SL33P	ENSG00000127804	ENSG00000243049		10830	35032	rs116911183-?	rs116911183	0	116911183	intron_variant	1	NR	3E-6	5.522878745280337		3.7228892	[2.137053476-6.485520003]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	12q24.21	12	116302680		MED13L - MIR4472-2	ENSG00000123066	ENSG00000264037		24987	125572	rs116932532-?	rs116932532	0	116932532	intron_variant	1	NR	8E-6	5.096910013008056		4.034571	[2.188858117-7.436646441]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7q31.2	7	115725389		SNORA25B - Y_RNA	ENSG00000202377	ENSG00000201959		143947	107884	rs116953335-?	rs116953335	0	116953335	intron_variant	1	NR	2E-6	5.698970004336019		4.132572	[2.305302721-7.408203742]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	13q12.12	13	24715655		ATP12A - IRX1P1	ENSG00000075673	ENSG00000231417		3183	27022	rs117079888-?	rs117079888	0	117079888	intron_variant	1	NR	8E-6	5.096910013008056		8.93164	[3.410462798-23.3910156]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	11q24.1	11	123136468		CLMP			ENSG00000166250			rs117113806-?	rs117113806	0	117113806	intron_variant	0	NR	1E-6	6.0		2.7289038	[1.820945734-4.089587053]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	15q25.3	15	86094307		LINC01584, AGBL1			ENSG00000260477, ENSG00000273540			rs117149202-?	rs117149202	0	117149202	intron_variant	0	NR	4E-6	5.3979400086720375		3.3204489	[1.991977771-5.534891702]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	14q21.1	14	40461988		FBXO33 - LINC02315	ENSG00000165355	ENSG00000251363		1029522	492427	rs117209097-?	rs117209097	0	117209097	intergenic_variant	1	NR	5E-6	5.301029995663981		4.216899	[2.273471594-7.821622392]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	9p21.3	9	24315260		ELAVL2 - IZUMO3	ENSG00000107105	ENSG00000205442		488908	227692	rs117245768-?	rs117245768	0	117245768	intergenic_variant	1	NR	1E-6	6.0		3.9000914	[2.254183899-6.747769461]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	14q21.1	14	38432028		CLEC14A - LINC00639	ENSG00000176435	ENSG00000259070		175935	267797	rs117307229-?	rs117307229	0	117307229	intergenic_variant	1	NR	2E-6	5.698970004336019		4.184972	[2.31993693-7.549338926]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	18q22.1	18	66481708		PRPF19P1 - CDH19	ENSG00000264685	ENSG00000071991		412061	19375	rs117323000-?	rs117323000	0	117323000	intergenic_variant	1	NR	1E-5	5.0		4.0012226	[2.16566614-7.392544557]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	16q24.3	16	89200817		SLC22A31			ENSG00000259803			rs117336193-?	rs117336193	0	117336193	intron_variant	0	NR	2E-6	5.698970004336019		5.601867	[2.735001543-11.47382094]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	7q11.23	7	74515496		GTF2IRD1			ENSG00000006704			rs111256098-?	rs111256098	0	111256098	synonymous_variant	0	NR	8E-6	5.096910013008056		6.3129306	[2.810369586-14.18072999]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	9q31.1	9	104633568		OR13I1P - OR13C1P	ENSG00000273423	ENSG00000235248		2551	23186	rs111324777-?	rs111324777	0	111324777	intron_variant	1	NR	4E-6	5.3979400086720375		20.065462	[5.63125314-71.49789438]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	8q21.13	8	77335304		HIGD1AP18 - PKIA-AS1	ENSG00000253952	ENSG00000254266		321276	832329	rs111326181-?	rs111326181	0	111326181	intergenic_variant	1	NR	7E-8	7.154901959985743		5.9768877	[3.116130476-11.46395769]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	6p12.3	6	48465694		RBMXP1 - PRR11P1	ENSG00000216835	ENSG00000271162		250900	486376	rs111486385-?	rs111486385	0	111486385	intergenic_variant	1	NR	2E-6	5.698970004336019		15.91083	[5.145075276-49.20326583]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	6p21.2	6	37287171		TBC1D22B			ENSG00000065491			rs111507842-?	rs111507842	0	111507842	intron_variant	0	NR	9E-6	5.045757490560675		3.7184243	[2.083239221-6.637105833]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	12p11.1	12	34602941		AK6P1 - ZNF970P	ENSG00000256614	ENSG00000258368		352983	2972646	rs111647128-?	rs111647128	0	111647128	intergenic_variant	1	NR	2E-6	5.698970004336019		29.889284	[7.377626689-121.0916867]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	2p23.2	2	28106775		BABAM2			ENSG00000158019			rs144118728-?	rs144118728	0	144118728	intron_variant	0	NR	3E-6	5.522878745280337		5.7104626	[2.750030493-11.85782515]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	8q13.2	8	69420098		LINC01592 - LINC01603	ENSG00000253658	ENSG00000253479		165383	4744	rs144139535-?	rs144139535	0	144139535	intergenic_variant	1	NR	8E-6	5.096910013008056		19.15761	[5.245318686-69.96981956]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	6q26	6	160863933		PLG - MAP3K4-AS1	ENSG00000122194	ENSG00000272841		109836	126385	rs144248440-?	rs144248440	0	144248440	intergenic_variant	1	NR	2E-7	6.698970004336019		22.093866	[6.828219831-71.48845728]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
2025-03-26	36810956	Foss-Skiftesvik J	2023-02-22	Neuro Oncol	www.ncbi.nlm.nih.gov/pubmed/36810956	Multi-ancestry genome-wide association study of 4,069 children with glioma identifies 9p21.3 risk locus.	Glioblastoma	90 European ancestry cases, 7,183 European ancestry controls, 40 Hispanic or Latin American cases, 1,177 Hispanic or Latin American controls, 4 African American or Afro-Caribbean cases, 196 African American or Afro-Caribbean controls, 4 African ancestry cases, 196 African ancestry controls, 9 Asian ancestry cases, 222 Asian ancestry controls	NA	6p22.3	6	20789196		CDKAL1			ENSG00000145996			rs144249391-?	rs144249391	0	144249391	intron_variant	0	NR	2E-7	6.698970004336019		12.654337	[4.87952559-32.81717479]	Affymetrix, Illumina [11212017] (imputed)	N	glioblastoma multiforme	http://www.ebi.ac.uk/efo/EFO_0000519	GCST90296471	Genome-wide genotyping array
